 16.700 0.796279E-02 0.130590E-02 0.146197E-01 0.965955E-04 0.169332E-03 0.238591E-04
 16.800 0.788911E-02 0.129381E-02 0.144844E-01 0.958989E-04 0.168111E-03 0.236870E-04
 16.900 0.781644E-02 0.128190E-02 0.143510E-01 0.952104E-04 0.166904E-03 0.235170E-04
 17.000 0.774477E-02 0.127014E-02 0.142194E-01 0.945300E-04 0.165711E-03 0.233489E-04
 17.100 0.767408E-02 0.125855E-02 0.140896E-01 0.938575E-04 0.164532E-03 0.231828E-04
 17.200 0.760435E-02 0.124711E-02 0.139616E-01 0.931928E-04 0.163367E-03 0.230186E-04
 17.300 0.753557E-02 0.123583E-02 0.138353E-01 0.925358E-04 0.162215E-03 0.228563E-04
 17.400 0.746771E-02 0.122470E-02 0.137107E-01 0.918864E-04 0.161077E-03 0.226959E-04
 17.500 0.740078E-02 0.121373E-02 0.135878E-01 0.912445E-04 0.159952E-03 0.225374E-04
 17.600 0.733473E-02 0.120290E-02 0.134666E-01 0.906099E-04 0.158839E-03 0.223806E-04
 17.700 0.726957E-02 0.119221E-02 0.133469E-01 0.899826E-04 0.157739E-03 0.222257E-04
 17.800 0.720528E-02 0.118167E-02 0.132289E-01 0.893623E-04 0.156652E-03 0.220725E-04
 17.900 0.714184E-02 0.117126E-02 0.131124E-01 0.887491E-04 0.155577E-03 0.219210E-04
 18.000 0.707923E-02 0.116099E-02 0.129975E-01 0.881428E-04 0.154514E-03 0.217713E-04
 18.100 0.701745E-02 0.115086E-02 0.128840E-01 0.875433E-04 0.153463E-03 0.216232E-04
 18.200 0.695648E-02 0.114086E-02 0.127721E-01 0.869504E-04 0.152424E-03 0.214768E-04
 18.300 0.689630E-02 0.113099E-02 0.126616E-01 0.863642E-04 0.151396E-03 0.213320E-04
 18.400 0.683690E-02 0.112125E-02 0.125526E-01 0.857845E-04 0.150380E-03 0.211888E-04
 18.500 0.677827E-02 0.111164E-02 0.124449E-01 0.852113E-04 0.149375E-03 0.210472E-04
 18.600 0.672040E-02 0.110215E-02 0.123387E-01 0.846442E-04 0.148381E-03 0.209071E-04
 18.700 0.666327E-02 0.109278E-02 0.122338E-01 0.840835E-04 0.147398E-03 0.207686E-04
